FlightID,DelayMinutes,FlightStatus,SeatsSoldEconomy,SeatsSoldBusiness,SeatsSoldFirst,LoadFactorPct
43690,9,ON TIME,103,8,0,68.5
43691,55,Delayed,123,9,0,81.5
43692,12,ON TIME,96,9,0,64.8
43693,10,ON TIME,148,11,0,98.1
43694,6,ON TIME,119,8,0,78.4
43695,2,ON TIME,134,11,0,89.5
43696,157,Delayed,120,10,0,80.2
43697,174,Delayed,110,10,0,74.1
43698,4,ON TIME,125,11,0,84.0
43699,9,ON TIME,125,10,0,83.3
43700,6,ON TIME,130,9,0,85.8
43701,4,ON TIME,128,8,0,84.0
43702,0,CANCELLED,0,0,0,0.0
43703,174,Delayed,107,8,0,71.0
43704,9,ON TIME,103,8,0,68.5
43705,12,ON TIME,134,10,0,88.9
43706,10,ON TIME,123,10,0,82.1
43707,13,ON TIME,108,9,0,72.2
43708,59,Delayed,116,10,0,77.8
43709,9,ON TIME,101,8,0,67.3
43710,12,ON TIME,91,7,0,60.5
43711,3,ON TIME,126,10,0,84.0
43712,1,ON TIME,112,9,0,74.7
43713,8,ON TIME,117,9,0,77.8
43714,13,ON TIME,94,8,0,63.0
43715,48,Delayed,121,10,0,80.9
43716,13,ON TIME,118,8,0,77.8
43717,3,ON TIME,132,10,0,87.7
43718,179,Delayed,111,9,0,74.1
43719,0,CANCELLED,0,0,0,0.0
43720,5,ON TIME,114,9,0,75.9
43721,14,ON TIME,138,11,0,92.0
43722,6,ON TIME,114,9,0,75.9
43723,13,ON TIME,101,9,0,67.9
43724,13,ON TIME,102,8,0,67.9
43725,123,Delayed,80,6,0,53.1
43726,11,ON TIME,118,10,0,79.0
43727,12,ON TIME,108,8,0,71.6
43728,6,ON TIME,100,9,0,67.3
43729,5,ON TIME,139,12,0,93.2
43730,4,ON TIME,123,11,0,82.7
43731,7,ON TIME,125,9,0,82.7
43732,13,ON TIME,113,9,0,75.3
43733,14,ON TIME,121,9,0,80.2
43734,114,Delayed,109,7,0,71.6
43735,6,ON TIME,104,9,0,69.8
43736,58,Delayed,93,7,0,61.7
43737,0,ON TIME,136,11,0,90.7
43738,2,ON TIME,95,8,0,63.6
43739,9,ON TIME,115,10,0,77.2
43740,3,ON TIME,130,11,0,87.0
43741,2,ON TIME,144,12,0,96.3
43742,8,ON TIME,98,8,0,65.4
43743,3,ON TIME,149,12,0,99.4
43744,0,ON TIME,113,10,0,75.9
43745,6,ON TIME,113,9,0,75.3
43746,2,ON TIME,126,9,0,83.3
43747,0,CANCELLED,0,0,0,0.0
43748,7,ON TIME,132,10,0,87.7
43749,0,ON TIME,121,10,0,80.9
43750,9,ON TIME,109,7,0,71.6
43751,1,ON TIME,127,12,0,85.8
43752,0,ON TIME,127,10,0,84.6
43753,35,Delayed,91,6,0,59.9
43754,156,Delayed,139,10,0,92.0
43755,3,ON TIME,114,10,0,76.5
43756,5,ON TIME,124,10,0,82.7
43757,140,Delayed,138,11,0,92.0
43758,0,CANCELLED,0,0,0,0.0
43759,6,ON TIME,120,12,0,81.5
43760,156,Delayed,107,7,0,70.4
43761,0,ON TIME,133,10,0,88.3
43762,10,ON TIME,98,8,0,65.4
43763,110,Delayed,99,7,0,65.4
43764,14,ON TIME,124,12,0,84.0
43765,95,Delayed,131,10,0,87.0
43766,8,ON TIME,105,7,0,69.1
43767,2,ON TIME,105,7,0,69.1
43768,123,Delayed,103,9,0,69.1
43769,4,ON TIME,150,12,0,100.0
43770,114,Delayed,93,8,0,62.3
43771,0,ON TIME,121,10,0,80.9
43772,0,ON TIME,90,7,0,59.9
43773,1,ON TIME,121,10,0,80.9
43774,11,ON TIME,83,7,0,55.6
43775,3,ON TIME,96,7,0,63.6
43776,6,ON TIME,130,10,0,86.4
43777,0,ON TIME,116,9,0,77.2
43778,6,ON TIME,119,9,0,79.0
43779,9,ON TIME,112,9,0,74.7
43780,11,ON TIME,136,11,0,90.7
43781,5,ON TIME,96,8,0,64.2
43782,1,ON TIME,110,8,0,72.8
43783,8,ON TIME,129,10,0,85.8
43784,2,ON TIME,110,8,0,72.8
43785,71,Delayed,140,12,0,93.8
43786,4,ON TIME,120,8,0,79.0
43787,0,ON TIME,150,12,0,100.0
43788,9,ON TIME,111,10,0,74.7
43789,10,ON TIME,128,10,0,85.2
43790,112,Delayed,121,8,0,79.6
43791,12,ON TIME,126,12,0,85.2
43792,2,ON TIME,139,10,0,92.0
43793,36,Delayed,115,9,0,76.5
43794,163,Delayed,112,9,0,74.7
43795,4,ON TIME,128,11,0,85.8
43796,2,ON TIME,114,10,0,76.5
43797,147,Delayed,133,10,0,88.3
43798,5,ON TIME,127,12,0,85.8
43799,28,Delayed,105,9,0,70.4
43800,4,ON TIME,114,10,0,76.5
43801,134,Delayed,98,7,0,64.8
43802,0,CANCELLED,0,0,0,0.0
43803,1,ON TIME,125,10,0,83.3
43804,8,ON TIME,115,9,0,76.5
43805,1,ON TIME,129,9,0,85.2
43806,7,ON TIME,124,10,0,82.7
43807,97,Delayed,121,9,0,80.2
43808,9,ON TIME,146,11,0,96.9
43809,74,Delayed,125,10,0,83.3
43810,31,Delayed,112,8,0,74.1
43811,11,ON TIME,107,9,0,71.6
43812,2,ON TIME,132,9,0,87.0
43813,13,ON TIME,91,8,0,61.1
43814,9,ON TIME,118,10,0,79.0
43815,6,ON TIME,110,10,0,74.1
43816,151,Delayed,99,8,0,66.0
43817,19,Delayed,119,10,0,79.6
43818,13,ON TIME,119,10,0,79.6
43819,160,Delayed,116,9,0,77.2
43820,13,ON TIME,121,11,0,81.5
43821,149,Delayed,111,10,0,74.7
43822,10,ON TIME,128,12,0,86.4
43823,9,ON TIME,145,11,0,96.3
43824,1,ON TIME,138,11,0,92.0
43825,95,Delayed,124,9,0,82.1
43826,175,Delayed,115,8,0,75.9
43827,12,ON TIME,126,9,0,83.3
43828,132,Delayed,91,9,0,61.7
43829,0,ON TIME,140,11,0,93.2
43830,7,ON TIME,98,8,0,65.4
43831,4,ON TIME,125,11,0,84.0
43832,118,Delayed,116,9,0,77.2
43833,14,ON TIME,118,11,0,79.6
43834,2,ON TIME,95,8,0,63.6
43835,11,ON TIME,101,9,0,67.9
43836,180,Delayed,111,8,0,73.5
43837,14,ON TIME,107,8,0,71.0
43838,12,ON TIME,96,9,0,64.8
43839,12,ON TIME,138,12,0,92.6
43840,1,ON TIME,102,7,0,67.3
43841,85,Delayed,108,8,0,71.6
43842,9,ON TIME,96,9,0,64.8
43843,127,Delayed,116,9,0,77.2
43844,12,ON TIME,112,8,0,74.1
43845,13,ON TIME,104,9,0,69.8
43846,162,Delayed,132,11,0,88.3
43847,5,ON TIME,111,8,0,73.5
43848,8,ON TIME,117,9,0,77.8
43849,14,ON TIME,117,10,0,78.4
43850,5,ON TIME,112,9,0,74.7
43851,2,ON TIME,113,9,0,75.3
43852,0,CANCELLED,0,0,0,0.0
43853,64,Delayed,107,8,0,71.0
43854,7,ON TIME,145,12,0,96.9
43855,31,Delayed,120,10,0,80.2
43856,0,ON TIME,115,8,0,75.9
43857,5,ON TIME,111,9,0,74.1
43858,2,ON TIME,129,9,0,85.2
43859,57,Delayed,122,11,0,82.1
43860,4,ON TIME,138,12,0,92.6
43861,14,ON TIME,116,10,0,77.8
43862,5,ON TIME,77,7,0,51.9
43863,153,Delayed,131,11,0,87.7
43864,8,ON TIME,126,11,0,84.6
43865,88,Delayed,125,9,0,82.7
43866,11,ON TIME,111,10,0,74.7
43867,9,ON TIME,129,10,0,85.8
43868,2,ON TIME,96,8,0,64.2
43869,4,ON TIME,123,11,0,82.7
43870,6,ON TIME,119,9,0,79.0
43871,14,ON TIME,115,9,0,76.5
43872,117,Delayed,137,11,0,91.4
43873,100,Delayed,120,9,0,79.6
43874,12,ON TIME,138,10,0,91.4
43875,3,ON TIME,141,10,0,93.2
43876,3,ON TIME,103,8,0,68.5
43877,8,ON TIME,124,8,0,81.5
43878,8,ON TIME,132,10,0,87.7
43879,78,Delayed,80,5,0,52.5
43880,10,ON TIME,124,10,0,82.7
43881,1,ON TIME,86,7,0,57.4
43882,9,ON TIME,128,9,0,84.6
43883,57,Delayed,124,8,0,81.5
43884,10,ON TIME,103,10,0,69.8
43885,139,Delayed,124,10,0,82.7
43886,157,Delayed,127,10,0,84.6
43887,4,ON TIME,121,10,0,80.9
43888,9,ON TIME,115,9,0,76.5
43889,77,Delayed,103,8,0,68.5
43890,0,ON TIME,87,7,0,58.0
43891,0,CANCELLED,0,0,0,0.0
43892,0,ON TIME,107,8,0,71.0
43893,22,Delayed,103,9,0,69.1
43894,13,ON TIME,126,10,0,84.0
43895,5,ON TIME,113,9,0,75.3
43896,1,ON TIME,124,12,0,84.0
43897,12,ON TIME,111,8,0,73.5
43898,5,ON TIME,130,10,0,86.4
43899,6,ON TIME,114,9,0,75.9
43900,130,Delayed,100,8,0,66.7
43901,9,ON TIME,150,12,0,100.0
43902,12,ON TIME,89,9,0,60.5
43903,5,ON TIME,125,11,0,84.0
43904,9,ON TIME,98,8,0,65.4
43905,10,ON TIME,111,10,0,74.7
43906,28,Delayed,130,11,0,87.0
43907,12,ON TIME,122,11,0,82.1
43908,3,ON TIME,102,9,0,68.5
43909,6,ON TIME,133,9,0,87.7
43910,12,ON TIME,135,10,0,89.5
43911,14,ON TIME,110,10,0,74.1
43912,4,ON TIME,138,12,0,92.6
43913,1,ON TIME,111,9,0,74.1
43914,10,ON TIME,150,11,0,99.4
43915,69,Delayed,139,12,0,93.2
43916,55,Delayed,96,7,0,63.6
43917,0,ON TIME,140,11,0,93.2
43918,11,ON TIME,113,9,0,75.3
43919,2,ON TIME,112,9,0,74.7
43920,0,ON TIME,116,8,0,76.5
43921,0,CANCELLED,0,0,0,0.0
43922,13,ON TIME,129,12,0,87.0
43923,0,ON TIME,103,8,0,68.5
43924,0,CANCELLED,0,0,0,0.0
43925,2,ON TIME,98,9,0,66.0
43926,9,ON TIME,98,8,0,65.4
43927,10,ON TIME,98,6,0,64.2
43928,9,ON TIME,90,8,0,60.5
43929,12,ON TIME,115,9,0,76.5
43930,10,ON TIME,111,9,0,74.1
43931,3,ON TIME,107,8,0,71.0
43932,14,ON TIME,129,10,0,85.8
43933,1,ON TIME,122,9,0,80.9
43934,3,ON TIME,124,11,0,83.3
43935,0,CANCELLED,0,0,0,0.0
43936,132,Delayed,118,8,0,77.8
43937,7,ON TIME,99,8,0,66.0
43938,0,CANCELLED,0,0,0,0.0
43939,1,ON TIME,112,9,0,74.7
43940,5,ON TIME,131,10,0,87.0
43941,0,ON TIME,87,8,0,58.6
43942,11,ON TIME,122,10,0,81.5
43943,6,ON TIME,94,8,0,63.0
43944,7,ON TIME,132,10,0,87.7
43945,14,ON TIME,124,10,0,82.7
43946,7,ON TIME,105,8,0,69.8
43947,4,ON TIME,84,7,0,56.2
43948,7,ON TIME,113,8,0,74.7
43949,3,ON TIME,130,11,0,87.0
43950,1,ON TIME,134,10,0,88.9
43951,7,ON TIME,110,9,0,73.5
43952,10,ON TIME,114,9,0,75.9
43953,9,ON TIME,117,9,0,77.8
43954,5,ON TIME,135,11,0,90.1
43955,112,Delayed,120,9,0,79.6
43956,0,ON TIME,126,11,0,84.6
43957,4,ON TIME,118,9,0,78.4
43958,0,ON TIME,95,8,0,63.6
43959,0,ON TIME,107,9,0,71.6
43960,10,ON TIME,101,8,0,67.3
43961,8,ON TIME,108,8,0,71.6
43962,1,ON TIME,82,7,0,54.9
43963,134,Delayed,136,11,0,90.7
43964,5,ON TIME,122,9,0,80.9
43965,5,ON TIME,135,11,0,90.1
43966,163,Delayed,124,11,0,83.3
43967,168,Delayed,108,8,0,71.6
43968,9,ON TIME,126,11,0,84.6
43969,7,ON TIME,111,8,0,73.5
43970,106,Delayed,100,9,0,67.3
43971,0,CANCELLED,0,0,0,0.0
43972,0,ON TIME,103,8,0,68.5
43973,10,ON TIME,110,10,0,74.1
43974,3,ON TIME,132,10,0,87.7
43975,12,ON TIME,117,10,0,78.4
43976,13,ON TIME,114,8,0,75.3
43977,4,ON TIME,145,12,0,96.9
43978,0,CANCELLED,0,0,0,0.0
43979,14,ON TIME,121,10,0,80.9
43980,7,ON TIME,109,10,0,73.5
43981,5,ON TIME,94,9,0,63.6
43982,14,ON TIME,106,8,0,70.4
43983,11,ON TIME,137,10,0,90.7
43984,0,CANCELLED,0,0,0,0.0
43985,0,ON TIME,124,9,0,82.1
43986,3,ON TIME,113,9,0,75.3
43987,3,ON TIME,119,10,0,79.6
43988,1,ON TIME,119,8,0,78.4
43989,3,ON TIME,131,9,0,86.4
43990,3,ON TIME,126,9,0,83.3
43991,9,ON TIME,121,10,0,80.9
43992,9,ON TIME,101,8,0,67.3
43993,7,ON TIME,99,8,0,66.0
43994,0,CANCELLED,0,0,0,0.0
43995,14,ON TIME,120,10,0,80.2
43996,5,ON TIME,128,11,0,85.8
43997,5,ON TIME,125,9,0,82.7
43998,0,CANCELLED,0,0,0,0.0
43999,3,ON TIME,123,9,0,81.5
44000,12,ON TIME,125,11,0,84.0
44001,12,ON TIME,120,11,0,80.9
44002,8,ON TIME,130,11,0,87.0
44003,0,CANCELLED,0,0,0,0.0
44004,7,ON TIME,99,7,0,65.4
44005,9,ON TIME,97,9,0,65.4
44006,3,ON TIME,112,9,0,74.7
44007,12,ON TIME,111,8,0,73.5
44008,8,ON TIME,129,10,0,85.8
44009,13,ON TIME,136,11,0,90.7
44010,9,ON TIME,100,10,0,67.9
44011,14,ON TIME,130,9,0,85.8
44012,175,Delayed,126,10,0,84.0
44013,6,ON TIME,134,10,0,88.9
44014,14,ON TIME,123,9,0,81.5
44015,65,Delayed,119,9,0,79.0
44016,12,ON TIME,112,9,0,74.7
44017,8,ON TIME,90,8,0,60.5
44018,12,ON TIME,113,9,0,75.3
44019,49,Delayed,135,9,0,88.9
44020,176,Delayed,93,8,0,62.3
44021,12,ON TIME,129,11,0,86.4
44022,3,ON TIME,95,8,0,63.6
44023,12,ON TIME,100,9,0,67.3
44024,14,ON TIME,110,8,0,72.8
44025,13,ON TIME,111,10,0,74.7
44026,142,Delayed,112,9,0,74.7
44027,12,ON TIME,124,10,0,82.7
44028,11,ON TIME,112,9,0,74.7
44029,5,ON TIME,111,10,0,74.7
44030,0,ON TIME,103,8,0,68.5
44031,11,ON TIME,101,8,0,67.3
44032,10,ON TIME,125,11,0,84.0
44033,6,ON TIME,117,10,0,78.4
44034,8,ON TIME,130,9,0,85.8
44035,45,Delayed,123,8,0,80.9
44036,8,ON TIME,102,8,0,67.9
44037,25,Delayed,120,10,0,80.2
44038,5,ON TIME,119,11,0,80.2
44039,68,Delayed,135,12,0,90.7
44040,118,Delayed,122,11,0,82.1
44041,11,ON TIME,98,8,0,65.4
44042,14,ON TIME,96,8,0,64.2
44043,14,ON TIME,109,8,0,72.2
44044,9,ON TIME,80,6,0,53.1
44045,6,ON TIME,112,11,0,75.9
44046,13,ON TIME,119,9,0,79.0
44047,4,ON TIME,77,7,0,51.9
44048,11,ON TIME,94,8,0,63.0
44049,0,ON TIME,108,8,0,71.6
44050,7,ON TIME,110,9,0,73.5
44051,9,ON TIME,108,10,0,72.8
44052,8,ON TIME,124,10,0,82.7
44053,9,ON TIME,107,9,0,71.6
44054,4,ON TIME,85,7,0,56.8
44055,5,ON TIME,126,9,0,83.3
44056,0,CANCELLED,0,0,0,0.0
44057,2,ON TIME,132,8,0,86.4
44058,147,Delayed,120,10,0,80.2
44059,9,ON TIME,95,8,0,63.6
44060,2,ON TIME,96,7,0,63.6
44061,1,ON TIME,113,9,0,75.3
44062,11,ON TIME,106,8,0,70.4
44063,40,Delayed,108,9,0,72.2
44064,97,Delayed,126,10,0,84.0
44065,107,Delayed,114,9,0,75.9
44066,9,ON TIME,115,9,0,76.5
44067,12,ON TIME,109,8,0,72.2
44068,4,ON TIME,121,10,0,80.9
44069,14,ON TIME,109,9,0,72.8
44070,12,ON TIME,111,10,0,74.7
44071,106,Delayed,142,12,0,95.1
44072,136,Delayed,112,10,0,75.3
44073,3,ON TIME,125,9,0,82.7
44074,1,ON TIME,110,10,0,74.1
44075,10,ON TIME,103,9,0,69.1
44076,14,ON TIME,116,9,0,77.2
44077,6,ON TIME,127,10,0,84.6
44078,2,ON TIME,120,8,0,79.0
44079,3,ON TIME,102,9,0,68.5
44080,112,Delayed,145,12,0,96.9
44081,10,ON TIME,105,8,0,69.8
44082,10,ON TIME,100,9,0,67.3
44083,105,Delayed,122,10,0,81.5
44084,2,ON TIME,102,9,0,68.5
44085,11,ON TIME,122,9,0,80.9
44086,74,Delayed,108,10,0,72.8
44087,11,ON TIME,109,9,0,72.8
44088,2,ON TIME,150,12,0,100.0
44089,5,ON TIME,112,8,0,74.1
44090,60,Delayed,126,8,0,82.7
44091,5,ON TIME,119,10,0,79.6
44092,4,ON TIME,119,10,0,79.6
44093,1,ON TIME,101,10,0,68.5
44094,1,ON TIME,116,8,0,76.5
44095,70,Delayed,130,9,0,85.8
44096,29,Delayed,150,11,0,99.4
44097,4,ON TIME,101,7,0,66.7
44098,3,ON TIME,143,11,0,95.1
44099,14,ON TIME,93,8,0,62.3
44100,2,ON TIME,111,8,0,73.5
44101,12,ON TIME,123,8,0,80.9
44102,8,ON TIME,150,12,0,100.0
44103,122,Delayed,121,10,0,80.9
44104,4,ON TIME,124,9,0,82.1
44105,8,ON TIME,115,9,0,76.5
44106,7,ON TIME,102,8,0,67.9
44107,0,CANCELLED,0,0,0,0.0
44108,10,ON TIME,97,8,0,64.8
44109,65,Delayed,139,11,0,92.6
44110,6,ON TIME,119,9,0,79.0
44111,5,ON TIME,81,7,0,54.3
44112,13,ON TIME,106,9,0,71.0
44113,5,ON TIME,110,9,0,73.5
44114,10,ON TIME,117,8,0,77.2
44115,123,Delayed,150,12,0,100.0
44116,12,ON TIME,116,9,0,77.2
44117,7,ON TIME,95,9,0,64.2
44118,2,ON TIME,121,10,0,80.9
44119,12,ON TIME,134,12,0,90.1
44120,75,Delayed,133,12,0,89.5
44121,6,ON TIME,117,8,0,77.2
44122,9,ON TIME,91,7,0,60.5
44123,9,ON TIME,113,9,0,75.3
44124,164,Delayed,123,10,0,82.1
44125,154,Delayed,117,9,0,77.8
44126,1,ON TIME,149,11,0,98.8
44127,1,ON TIME,104,8,0,69.1
44128,1,ON TIME,138,10,0,91.4
44129,13,ON TIME,106,8,0,70.4
44130,11,ON TIME,109,9,0,72.8
44131,0,ON TIME,111,8,0,73.5
44132,0,CANCELLED,0,0,0,0.0
44133,145,Delayed,109,10,0,73.5
44134,111,Delayed,111,9,0,74.1
44135,5,ON TIME,101,8,0,67.3
44136,10,ON TIME,101,7,0,66.7
44137,4,ON TIME,110,9,0,73.5
44138,2,ON TIME,108,8,0,71.6
44139,9,ON TIME,102,9,0,68.5
44140,9,ON TIME,119,9,0,79.0
44141,73,Delayed,140,11,0,93.2
44142,3,ON TIME,106,8,0,70.4
44143,0,ON TIME,126,10,0,84.0
44144,148,Delayed,121,9,0,80.2
44145,3,ON TIME,101,8,0,67.3
44146,3,ON TIME,97,8,0,64.8
44147,10,ON TIME,123,10,0,82.1
44148,1,ON TIME,142,12,0,95.1
44149,11,ON TIME,109,11,0,74.1
44150,8,ON TIME,123,10,0,82.1
44151,128,Delayed,126,12,0,85.2
44152,80,Delayed,110,8,0,72.8
44153,14,ON TIME,111,9,0,74.1
44154,180,Delayed,117,9,0,77.8
44155,140,Delayed,97,9,0,65.4
44156,70,Delayed,132,11,0,88.3
44157,13,ON TIME,117,10,0,78.4
44158,3,ON TIME,143,12,0,95.7
44159,59,Delayed,124,11,0,83.3
44160,39,Delayed,111,8,0,73.5
44161,14,ON TIME,109,8,0,72.2
44162,3,ON TIME,102,10,0,69.1
44163,0,CANCELLED,0,0,0,0.0
44164,12,ON TIME,107,9,0,71.6
44165,9,ON TIME,121,10,0,80.9
44166,108,Delayed,133,10,0,88.3
44167,4,ON TIME,123,10,0,82.1
44168,8,ON TIME,121,10,0,80.9
44169,0,ON TIME,100,8,0,66.7
44170,12,ON TIME,132,10,0,87.7
44171,7,ON TIME,134,11,0,89.5
44172,1,ON TIME,98,8,0,65.4
44173,4,ON TIME,120,10,0,80.2
44174,4,ON TIME,102,10,0,69.1
44175,7,ON TIME,102,8,0,67.9
44176,93,Delayed,110,9,0,73.5
44177,1,ON TIME,140,12,0,93.8
44178,11,ON TIME,148,11,0,98.1
44179,7,ON TIME,143,10,0,94.4
44180,6,ON TIME,115,9,0,76.5
44181,12,ON TIME,127,10,0,84.6
44182,2,ON TIME,112,10,0,75.3
44183,164,Delayed,142,11,0,94.4
44184,0,CANCELLED,0,0,0,0.0
44185,5,ON TIME,116,10,0,77.8
44186,1,ON TIME,105,9,0,70.4
44187,109,Delayed,148,12,0,98.8
44188,8,ON TIME,108,9,0,72.2
44189,15,Delayed,135,10,0,89.5
44190,1,ON TIME,109,9,0,72.8
44191,13,ON TIME,119,9,0,79.0
44192,3,ON TIME,119,10,0,79.6
44193,5,ON TIME,122,10,0,81.5
44194,29,Delayed,125,9,0,82.7
44195,26,Delayed,111,9,0,74.1
44196,7,ON TIME,99,8,0,66.0
44197,1,ON TIME,107,9,0,71.6
44198,73,Delayed,117,9,0,77.8
44199,8,ON TIME,103,8,0,68.5
44200,28,Delayed,135,10,0,89.5
44201,3,ON TIME,116,9,0,77.2
44202,5,ON TIME,98,8,0,65.4
44203,7,ON TIME,108,8,0,71.6
44204,8,ON TIME,113,11,0,76.5
44205,14,ON TIME,105,9,0,70.4
44206,61,Delayed,96,9,0,64.8
44207,52,Delayed,90,7,0,59.9
44208,1,ON TIME,109,10,0,73.5
44209,0,ON TIME,121,10,0,80.9
44210,41,Delayed,122,11,0,82.1
44211,173,Delayed,91,7,0,60.5
44212,8,ON TIME,133,11,0,88.9
44213,8,ON TIME,119,10,0,79.6
44214,143,Delayed,117,10,0,78.4
44215,4,ON TIME,124,10,0,82.7
44216,0,ON TIME,105,9,0,70.4
44217,8,ON TIME,150,11,0,99.4
44218,47,Delayed,115,10,0,77.2
44219,5,ON TIME,121,10,0,80.9
44220,5,ON TIME,120,10,0,80.2
44221,1,ON TIME,137,10,0,90.7
44222,1,ON TIME,103,8,0,68.5
44223,44,Delayed,103,9,0,69.1
44224,13,ON TIME,128,9,0,84.6
44225,3,ON TIME,112,10,0,75.3
44226,13,ON TIME,121,11,0,81.5
44227,6,ON TIME,117,10,0,78.4
44228,5,ON TIME,119,9,0,79.0
44229,4,ON TIME,111,8,0,73.5
44230,1,ON TIME,117,10,0,78.4
44231,3,ON TIME,102,7,0,67.3
44232,2,ON TIME,121,9,0,80.2
44233,2,ON TIME,115,9,0,76.5
44234,0,CANCELLED,0,0,0,0.0
44235,6,ON TIME,115,10,0,77.2
44236,70,Delayed,116,11,0,78.4
44237,6,ON TIME,127,10,0,84.6
44238,9,ON TIME,129,10,0,85.8
44239,12,ON TIME,123,9,0,81.5
44240,14,ON TIME,99,7,0,65.4
44241,9,ON TIME,132,9,0,87.0
44242,9,ON TIME,115,9,0,76.5
44243,5,ON TIME,94,8,0,63.0
44244,13,ON TIME,100,7,0,66.0
44245,22,Delayed,103,9,0,69.1
44246,144,Delayed,111,9,0,74.1
44247,1,ON TIME,130,10,0,86.4
44248,9,ON TIME,80,7,0,53.7
44249,0,CANCELLED,0,0,0,0.0
44250,14,ON TIME,130,12,0,87.7
44251,3,ON TIME,130,12,0,87.7
44252,8,ON TIME,123,10,0,82.1
44253,0,CANCELLED,0,0,0,0.0
44254,6,ON TIME,81,7,0,54.3
44255,2,ON TIME,111,9,0,74.1
44256,10,ON TIME,99,8,0,66.0
44257,2,ON TIME,140,11,0,93.2
44258,3,ON TIME,96,8,0,64.2
44259,2,ON TIME,114,9,0,75.9
44260,7,ON TIME,132,10,0,87.7
44261,56,Delayed,119,10,0,79.6
44262,9,ON TIME,126,10,0,84.0
44263,8,ON TIME,107,10,0,72.2
44264,10,ON TIME,106,8,0,70.4
44265,10,ON TIME,150,11,0,99.4
44266,4,ON TIME,115,10,0,77.2
44267,10,ON TIME,103,7,0,67.9
44268,2,ON TIME,141,11,0,93.8
44269,10,ON TIME,138,10,0,91.4
44270,6,ON TIME,141,12,0,94.4
44271,6,ON TIME,112,10,0,75.3
44272,5,ON TIME,126,11,0,84.6
44273,9,ON TIME,118,10,0,79.0
44274,6,ON TIME,114,9,0,75.9
44275,9,ON TIME,114,9,0,75.9
44276,8,ON TIME,112,11,0,75.9
44277,53,Delayed,109,8,0,72.2
44278,112,Delayed,143,11,0,95.1
44279,6,ON TIME,131,9,0,86.4
44280,2,ON TIME,125,8,0,82.1
44281,96,Delayed,141,11,0,93.8
44282,2,ON TIME,105,8,0,69.8
44283,0,ON TIME,119,10,0,79.6
44284,10,ON TIME,134,9,0,88.3
44285,13,ON TIME,117,10,0,78.4
44286,5,ON TIME,114,10,0,76.5
44287,10,ON TIME,108,8,0,71.6
44288,0,ON TIME,104,8,0,69.1
44289,67,Delayed,135,10,0,89.5
44290,11,ON TIME,109,8,0,72.2
44291,5,ON TIME,116,10,0,77.8
44292,14,ON TIME,127,10,0,84.6
44293,2,ON TIME,135,12,0,90.7
44294,0,CANCELLED,0,0,0,0.0
44295,5,ON TIME,127,10,0,84.6
44296,3,ON TIME,105,8,0,69.8
44297,8,ON TIME,96,8,0,64.2
44298,26,Delayed,114,9,0,75.9
44299,2,ON TIME,123,9,0,81.5
44300,10,ON TIME,113,9,0,75.3
44301,1,ON TIME,129,10,0,85.8
44302,7,ON TIME,114,9,0,75.9
44303,2,ON TIME,110,9,0,73.5
44304,2,ON TIME,96,8,0,64.2
44305,1,ON TIME,112,10,0,75.3
44306,4,ON TIME,98,7,0,64.8
44307,0,CANCELLED,0,0,0,0.0
44308,7,ON TIME,103,8,0,68.5
44309,4,ON TIME,108,7,0,71.0
44310,7,ON TIME,102,8,0,67.9
44311,10,ON TIME,121,10,0,80.9
44312,2,ON TIME,129,11,0,86.4
44313,3,ON TIME,113,8,0,74.7
44314,10,ON TIME,111,12,0,75.9
44315,23,Delayed,115,9,0,76.5
44316,12,ON TIME,113,9,0,75.3
44317,0,ON TIME,126,9,0,83.3
44318,3,ON TIME,144,12,0,96.3
44319,1,ON TIME,113,9,0,75.3
44320,13,ON TIME,150,10,0,98.8
44321,1,ON TIME,150,11,0,99.4
44322,14,ON TIME,107,10,0,72.2
44323,0,CANCELLED,0,0,0,0.0
44324,13,ON TIME,136,10,0,90.1
44325,0,ON TIME,108,8,0,71.6
44326,0,ON TIME,114,9,0,75.9
44327,14,ON TIME,104,8,0,69.1
44328,3,ON TIME,120,10,0,80.2
44329,11,ON TIME,131,11,0,87.7
44330,5,ON TIME,128,10,0,85.2
44331,5,ON TIME,133,10,0,88.3
44332,5,ON TIME,106,8,0,70.4
44333,14,ON TIME,118,10,0,79.0
44334,13,ON TIME,128,8,0,84.0
44335,11,ON TIME,127,10,0,84.6
44336,10,ON TIME,143,12,0,95.7
44337,6,ON TIME,112,10,0,75.3
44338,50,Delayed,147,12,0,98.1
44339,12,ON TIME,107,9,0,71.6
44340,135,Delayed,129,10,0,85.8
44341,66,Delayed,111,9,0,74.1
44342,7,ON TIME,117,11,0,79.0
44343,3,ON TIME,108,8,0,71.6
44344,6,ON TIME,121,9,0,80.2
44345,8,ON TIME,105,8,0,69.8
44346,10,ON TIME,101,9,0,67.9
44347,10,ON TIME,114,10,0,76.5
44348,7,ON TIME,136,11,0,90.7
44349,7,ON TIME,119,10,0,79.6
44350,118,Delayed,113,9,0,75.3
44351,5,ON TIME,103,9,0,69.1
44352,11,ON TIME,111,9,0,74.1
44353,124,Delayed,113,11,0,76.5
44354,8,ON TIME,111,8,0,73.5
44355,8,ON TIME,94,8,0,63.0
44356,3,ON TIME,142,12,0,95.1
44357,3,ON TIME,106,8,0,70.4
